act,map,agent,uuid,matches,win_rate,kd
E11A2,Abyss,Raze,f94c3b30-42be-e959-889c-5aa313dba261,10524,48.23,0.953
E11A2,Abyss,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,104352,50.3,1.054
E11A2,Abyss,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,50033,50.0,0.976
E11A2,Ascent,Viper,707eab51-4836-f488-046a-cda6bf494859,808,47.52,0.987
E11A2,Ascent,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,17020,48.81,1.008
E11A2,Ascent,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,9490,48.59,0.894
E11A2,Ascent,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,8840,49.98,0.979
E11A2,Ascent,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,497,43.26,0.903
E11A2,Ascent,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,29397,48.89,1.081
E11A2,Ascent,Iso,efba5359-4016-a1e5-7626-b1ae76895940,9044,49.85,1.007
E11A2,Ascent,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,5962,46.26,0.853
E11A2,Ascent,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,104983,50.93,0.998
E11A2,Ascent,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,21085,45.71,0.902
E11A2,Ascent,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,8498,49.54,0.941
E11A2,Ascent,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,7831,49.24,0.925
E11A2,Ascent,Omen,8e253930-4c05-31dd-1b6c-968525494517,54636,46.81,0.965
E11A2,Ascent,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,10161,49.92,0.951
E11A2,Ascent,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,19458,51.27,0.921
E11A2,Ascent,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,27969,52.04,1.055
E11A2,Ascent,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,13419,48.6,0.988
E11A2,Ascent,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,87501,52.23,0.939
E11A2,Ascent,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,71309,50.25,1.063
E11A2,Ascent,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,7574,49.35,0.927
E11A2,Ascent,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,55310,49.94,0.987
E11A2,Ascent,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,3685,47.79,0.936
E11A2,Ascent,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,2920,47.74,1.01
E11A2,Ascent,Raze,f94c3b30-42be-e959-889c-5aa313dba261,16940,49.71,0.988
E11A2,Ascent,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,111499,50.0,1.055
E11A2,Ascent,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,47292,50.89,0.997
E11A2,Bind,Viper,707eab51-4836-f488-046a-cda6bf494859,5987,49.54,1.064
E11A2,Bind,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,25826,49.29,1.042
E11A2,Bind,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,11527,47.18,0.895
E11A2,Bind,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,23977,50.81,0.981
E11A2,Bind,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,569,37.08,0.884
E11A2,Bind,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,41439,50.05,1.096
E11A2,Bind,Iso,efba5359-4016-a1e5-7626-b1ae76895940,5078,49.0,0.996
E11A2,Bind,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,19299,50.12,0.899
E11A2,Bind,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,21206,50.11,0.979
E11A2,Bind,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,6875,45.61,0.892
E11A2,Bind,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,41239,49.14,0.975
E11A2,Bind,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,39036,50.6,0.94
E11A2,Bind,Omen,8e253930-4c05-31dd-1b6c-968525494517,22513,45.55,0.954
E11A2,Bind,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,11892,50.45,0.986
E11A2,Bind,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,22257,51.84,0.913
E11A2,Bind,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,14366,50.86,1.056
E11A2,Bind,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,10907,48.23,0.987
E11A2,Bind,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,84985,51.96,0.951
E11A2,Bind,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,67023,50.55,1.094
E11A2,Bind,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,48753,50.36,0.935
E11A2,Bind,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,9136,48.76,0.933
E11A2,Bind,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,6269,47.06,0.939
E11A2,Bind,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,3381,44.84,0.986
E11A2,Bind,Raze,f94c3b30-42be-e959-889c-5aa313dba261,74846,50.42,1.03
E11A2,Bind,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,65173,49.36,1.06
E11A2,Bind,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,67299,50.01,0.977
E11A2,Corrode,Viper,707eab51-4836-f488-046a-cda6bf494859,6103,49.25,1.058
E11A2,Corrode,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,24982,48.82,1.019
E11A2,Corrode,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,12314,48.55,0.906
E11A2,Corrode,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,30017,50.39,0.985
E11A2,Corrode,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,833,41.78,0.905
E11A2,Corrode,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,41593,50.39,1.106
E11A2,Corrode,Iso,efba5359-4016-a1e5-7626-b1ae76895940,30728,50.55,1.021
E11A2,Corrode,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,13996,48.4,0.888
E11A2,Corrode,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,22246,49.24,0.982
E11A2,Corrode,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,8984,45.19,0.902
E11A2,Corrode,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,5327,47.66,0.945
E11A2,Corrode,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,77729,50.8,0.947
E11A2,Corrode,Omen,8e253930-4c05-31dd-1b6c-968525494517,49975,46.37,0.969
E11A2,Corrode,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,25038,51.83,0.985
E11A2,Corrode,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,21026,50.5,0.904
E11A2,Corrode,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,14448,51.2,1.052
E11A2,Corrode,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,29879,48.89,1.002
E11A2,Corrode,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,86290,52.56,0.956
E11A2,Corrode,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,70440,50.69,1.085
E11A2,Corrode,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,9947,49.71,0.931
E11A2,Corrode,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,4382,47.67,0.927
E11A2,Corrode,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,5572,48.31,0.958
E11A2,Corrode,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,6012,47.09,0.996
E11A2,Corrode,Raze,f94c3b30-42be-e959-889c-5aa313dba261,14857,49.15,0.993
E11A2,Corrode,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,73249,50.12,1.047
E11A2,Corrode,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,39495,49.49,0.982
E11A2,Haven,Viper,707eab51-4836-f488-046a-cda6bf494859,1320,49.77,1.053
E11A2,Haven,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,22319,48.23,1.001
E11A2,Haven,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,17915,48.84,0.903
E11A2,Haven,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,6261,49.67,0.967
E11A2,Haven,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,489,39.26,0.935
E11A2,Haven,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,40678,49.26,1.08
E11A2,Haven,Iso,efba5359-4016-a1e5-7626-b1ae76895940,5461,49.95,0.993
E11A2,Haven,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,8184,48.5,0.875
E11A2,Haven,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,95978,50.46,0.984
E11A2,Haven,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,7930,46.28,0.896
E11A2,Haven,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,7572,50.03,0.939
E11A2,Haven,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,9247,50.25,0.928
E11A2,Haven,Omen,8e253930-4c05-31dd-1b6c-968525494517,58264,46.37,0.969
E11A2,Haven,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,20778,50.88,0.977
E11A2,Haven,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,23425,51.06,0.904
E11A2,Haven,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,18632,51.73,1.054
E11A2,Haven,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,11266,48.37,0.981
E11A2,Haven,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,83933,52.66,0.947
E11A2,Haven,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,73704,50.24,1.072
E11A2,Haven,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,12858,50.04,0.928
E11A2,Haven,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,30412,50.6,0.988
E11A2,Haven,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,3593,46.81,0.912
E11A2,Haven,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,3432,46.71,0.986
E11A2,Haven,Raze,f94c3b30-42be-e959-889c-5aa313dba261,13963,50.5,0.997
E11A2,Haven,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,104785,50.1,1.054
E11A2,Haven,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,62201,50.41,1.0
E11A2,Lotus,Viper,707eab51-4836-f488-046a-cda6bf494859,3381,49.54,1.044
E11A2,Lotus,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,20821,48.73,1.023
E11A2,Lotus,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,36836,48.82,0.896
E11A2,Lotus,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,10187,49.93,0.974
E11A2,Lotus,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,710,42.11,0.885
E11A2,Lotus,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,59951,49.78,1.109
E11A2,Lotus,Iso,efba5359-4016-a1e5-7626-b1ae76895940,33221,50.62,1.025
E11A2,Lotus,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,23910,49.18,0.885
E11A2,Lotus,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,9073,49.44,0.974
E11A2,Lotus,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,5876,44.61,0.873
E11A2,Lotus,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,4605,48.25,0.937
E11A2,Lotus,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,63236,51.19,0.943
E11A2,Lotus,Omen,8e253930-4c05-31dd-1b6c-968525494517,50293,46.13,0.969
E11A2,Lotus,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,24315,51.68,0.986
E11A2,Lotus,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,16328,51.17,0.903
E11A2,Lotus,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,9598,51.05,1.049
E11A2,Lotus,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,12616,48.64,0.999
E11A2,Lotus,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,91672,52.46,0.957
E11A2,Lotus,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,63680,50.31,1.083
E11A2,Lotus,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,10733,49.66,0.921
E11A2,Lotus,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,22414,50.33,0.99
E11A2,Lotus,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,4956,46.51,0.946
E11A2,Lotus,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,3525,45.39,0.993
E11A2,Lotus,Raze,f94c3b30-42be-e959-889c-5aa313dba261,58099,50.11,1.018
E11A2,Lotus,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,70857,50.02,1.052
E11A2,Lotus,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,23548,49.56,0.979
E11A2,Sunset,Viper,707eab51-4836-f488-046a-cda6bf494859,1088,46.69,1.022
E11A2,Sunset,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,17978,47.75,0.994
E11A2,Sunset,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,18297,48.83,0.911
E11A2,Sunset,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,21784,49.77,0.982
E11A2,Sunset,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,735,39.18,0.919
E11A2,Sunset,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,34668,50.2,1.108
E11A2,Sunset,Iso,efba5359-4016-a1e5-7626-b1ae76895940,26078,50.42,1.016
E11A2,Sunset,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,34966,49.67,0.895
E11A2,Sunset,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,58872,50.29,0.971
E11A2,Sunset,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,10597,46.31,0.892
E11A2,Sunset,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,4494,48.24,0.946
E11A2,Sunset,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,15947,51.22,0.936
E11A2,Sunset,Omen,8e253930-4c05-31dd-1b6c-968525494517,43691,45.57,0.974
E11A2,Sunset,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,30632,51.47,0.986
E11A2,Sunset,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,22468,51.38,0.923
E11A2,Sunset,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,20350,51.37,1.055
E11A2,Sunset,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,13528,48.09,0.995
E11A2,Sunset,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,99876,52.36,0.959
E11A2,Sunset,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,69965,50.41,1.091
E11A2,Sunset,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,10042,49.87,0.923
E11A2,Sunset,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,3981,48.71,0.934
E11A2,Sunset,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,5629,47.13,0.933
E11A2,Sunset,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,2877,43.38,0.986
E11A2,Sunset,Raze,f94c3b30-42be-e959-889c-5aa313dba261,34943,50.07,1.017
E11A2,Sunset,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,72816,50.04,1.058
E11A2,Sunset,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,57519,49.73,0.99
E11A3,ALL,Viper,707eab51-4836-f488-046a-cda6bf494859,29781,47.98,1.032
E11A3,ALL,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,160520,48.35,1.014
E11A3,ALL,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,138265,47.83,0.901
E11A3,ALL,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,200363,49.74,0.97
E11A3,ALL,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,35943,43.7,0.913
E11A3,ALL,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,561209,50.36,1.106
E11A3,ALL,Iso,efba5359-4016-a1e5-7626-b1ae76895940,139096,49.98,1.007
E11A3,ALL,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,157518,49.46,0.889
E11A3,ALL,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,474071,50.59,0.981
E11A3,ALL,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,110789,46.23,0.906
E11A3,ALL,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,109204,48.94,0.952
E11A3,ALL,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,349096,50.33,0.939
E11A3,ALL,Omen,8e253930-4c05-31dd-1b6c-968525494517,353661,45.64,0.96
E11A3,ALL,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,199523,51.12,0.973
E11A3,ALL,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,309396,51.49,0.922
E11A3,ALL,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,190994,51.25,1.056
E11A3,ALL,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,231710,48.81,0.992
E11A3,ALL,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,971784,52.28,0.944
E11A3,ALL,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,753615,50.31,1.077
E11A3,ALL,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,247902,50.23,0.935
E11A3,ALL,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,156961,49.94,0.983
E11A3,ALL,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,60657,48.12,0.935
E11A3,ALL,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,96311,46.75,1.006
E11A3,ALL,Raze,f94c3b30-42be-e959-889c-5aa313dba261,308927,50.23,1.013
E11A3,ALL,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,901930,50.12,1.053
E11A3,ALL,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,287598,49.45,0.977
E11A3,Abyss,Viper,707eab51-4836-f488-046a-cda6bf494859,1319,44.58,0.989
E11A3,Abyss,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,23656,47.13,0.983
E11A3,Abyss,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,16806,47.34,0.884
E11A3,Abyss,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,32760,49.42,0.95
E11A3,Abyss,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,6695,43.76,0.915
E11A3,Abyss,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,91567,50.72,1.111
E11A3,Abyss,Iso,efba5359-4016-a1e5-7626-b1ae76895940,30282,50.38,0.999
E11A3,Abyss,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,23310,49.04,0.878
E11A3,Abyss,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,130166,50.92,0.979
E11A3,Abyss,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,17870,46.26,0.9
E11A3,Abyss,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,6939,47.79,0.914
E11A3,Abyss,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,11550,49.66,0.912
E11A3,Abyss,Omen,8e253930-4c05-31dd-1b6c-968525494517,53236,45.46,0.943
E11A3,Abyss,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,21736,50.22,0.943
E11A3,Abyss,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,32955,50.83,0.889
E11A3,Abyss,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,16655,50.07,1.026
E11A3,Abyss,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,41312,49.51,0.991
E11A3,Abyss,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,132742,52.76,0.933
E11A3,Abyss,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,109218,50.59,1.066
E11A3,Abyss,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,14352,49.2,0.905
E11A3,Abyss,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,6130,48.43,0.939
E11A3,Abyss,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,8186,48.22,0.925
E11A3,Abyss,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,24120,47.01,0.999
E11A3,Abyss,Raze,f94c3b30-42be-e959-889c-5aa313dba261,15720,48.28,0.957
E11A3,Abyss,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,152311,50.47,1.053
E11A3,Abyss,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,36007,49.23,0.961
E11A3,Bind,Viper,707eab51-4836-f488-046a-cda6bf494859,6903,48.8,1.049
E11A3,Bind,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,25823,49.61,1.044
E11A3,Bind,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,14573,46.37,0.882
E11A3,Bind,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,38542,50.21,0.976
E11A3,Bind,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,3026,43.32,0.913
E11A3,Bind,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,81604,50.27,1.103
E11A3,Bind,Iso,efba5359-4016-a1e5-7626-b1ae76895940,5372,48.68,0.981
E11A3,Bind,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,21433,50.01,0.886
E11A3,Bind,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,30710,50.1,0.974
E11A3,Bind,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,11068,46.56,0.91
E11A3,Bind,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,53671,49.27,0.97
E11A3,Bind,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,54203,50.14,0.936
E11A3,Bind,Omen,8e253930-4c05-31dd-1b6c-968525494517,28897,44.57,0.948
E11A3,Bind,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,19129,50.59,0.988
E11A3,Bind,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,37307,51.89,0.918
E11A3,Bind,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,25749,50.81,1.059
E11A3,Bind,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,24001,48.67,0.995
E11A3,Bind,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,134543,51.71,0.944
E11A3,Bind,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,103152,50.07,1.086
E11A3,Bind,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,78281,50.62,0.936
E11A3,Bind,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,16950,49.28,0.944
E11A3,Bind,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,8963,47.57,0.931
E11A3,Bind,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,4425,46.08,0.988
E11A3,Bind,Raze,f94c3b30-42be-e959-889c-5aa313dba261,103163,50.43,1.031
E11A3,Bind,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,101996,49.84,1.059
E11A3,Bind,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,54033,49.63,0.966
E11A3,Corrode,Viper,707eab51-4836-f488-046a-cda6bf494859,5843,48.81,1.045
E11A3,Corrode,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,24210,48.38,1.021
E11A3,Corrode,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,15438,47.32,0.9
E11A3,Corrode,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,45689,50.1,0.977
E11A3,Corrode,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,4274,44.15,0.935
E11A3,Corrode,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,76967,50.54,1.115
E11A3,Corrode,Iso,efba5359-4016-a1e5-7626-b1ae76895940,36629,50.41,1.013
E11A3,Corrode,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,15961,49.06,0.887
E11A3,Corrode,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,33112,50.73,0.998
E11A3,Corrode,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,14524,45.8,0.911
E11A3,Corrode,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,8224,48.33,0.944
E11A3,Corrode,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,113006,50.45,0.946
E11A3,Corrode,Omen,8e253930-4c05-31dd-1b6c-968525494517,54573,45.15,0.963
E11A3,Corrode,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,33955,51.67,0.98
E11A3,Corrode,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,34371,50.69,0.908
E11A3,Corrode,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,25456,51.14,1.051
E11A3,Corrode,Tejo,df1cb487-4902-002e-5c17-d28e83e78588,60289,49.09,0.994
E11A3,Corrode,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,146638,52.34,0.956
E11A3,Corrode,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,109546,50.37,1.078
E11A3,Corrode,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,19004,49.85,0.93
E11A3,Corrode,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,7780,47.74,0.951
E11A3,Corrode,Vyse,b444168c-4e35-8076-db47-ef9bf368f384,8737,48.47,0.953
E11A3,Corrode,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,7760,45.71,1.002
E11A3,Corrode,Raze,f94c3b30-42be-e959-889c-5aa313dba261,21080,50.01,0.983
E11A3,Corrode,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,112768,50.28,1.043
E11A3,Corrode,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,28491,49.18,0.968
E11A3,Haven,Viper,707eab51-4836-f488-046a-cda6bf494859,1839,46.93,1.037
E11A3,Haven,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,21613,48.93,1.004
E11A3,Haven,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,20570,48.29,0.897
E11A3,Haven,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,11439,48.58,0.946
E11A3,Haven,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,3010,45.38,0.914
E11A3,Haven,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,78718,49.94,1.09
E11A3,Haven,Iso,efba5359-4016-a1e5-7626-b1ae76895940,5857,49.09,0.981
E11A3,Haven,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,11753,48.62,0.872
E11A3,Haven,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,136068,50.68,0.989
